school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,is_estimated_K,is_estimated_1,is_estimated_2,is_estimated_3,is_estimated_4,is_estimated_5,prob_below_95,tier
582,Margaret Willis Elementary,55,0.8598,,,0.8773,0.963,0.7273,0.8269,0.95,0.8333,0.8406,0.8392,0.8429,0.8505,0.8606,0.8721,0.9101,0.9091,0.9114,0.916,0.9221,0.929,1,0,0,0,0,0,,L
583,Mary McArthur Elementary,84,0.9558,,,0.9494,1,0.9531,0.9143,0.9839,0.9184,0.9263,0.9259,0.9279,0.9316,0.9365,0.9421,0.9677,0.9675,0.9684,0.9701,0.9724,0.9749,1,0,0,0,0,0,,H
584,Montclair Elementary,75,0.9455,,,0.9247,0.9851,0.926,0.9733,1,0.8525,0.895,0.894,0.8966,0.9019,0.9087,0.9166,0.9499,0.9495,0.9507,0.9533,0.9568,0.9607,1,0,1,0,0,0,,M
585,Morganton Road Elementary,88,0.9233,,,0.9271,0.9659,0.9286,0.8571,0.9524,0.9036,0.9038,0.9031,0.9056,0.9105,0.917,0.9243,0.9477,0.9473,0.9485,0.9513,0.955,0.959,1,0,0,0,0,0,,M
587,New Century International Elementary,107,0.9412,,,0.9253,0.9626,0.9714,0.9406,0.9356,0.91,0.9047,0.9038,0.9061,0.9109,0.9174,0.9246,0.9436,0.9432,0.9447,0.9476,0.9515,0.9558,1,0,0,0,1,0,,M
590,Northwood Temple Academy,38,0.8948,,,0.8679,0.8,0.8571,1,0.8947,0.9429,0.8232,0.8219,0.8264,0.8346,0.8458,0.8583,0.9056,0.9049,0.9073,0.9121,0.9185,0.9257,1,0,0,0,0,0,,L
592,Ponderosa Elementary,68,0.8875,,,0.904,0.9706,0.6418,0.9412,0.9697,0.9138,0.8747,0.8736,0.8768,0.8829,0.8911,0.9004,0.9303,0.9297,0.9317,0.9354,0.9402,0.9456,1,0,0,0,0,0,,L
594,Raleigh Road Elementary,107,0.9663,,,0.967,0.9626,1,0.901,1,0.9722,0.9528,0.9523,0.9536,0.9561,0.9594,0.9632,0.979,0.9788,0.9794,0.9806,0.9821,0.9837,1,0,0,0,0,0,,H
596,Riverside Christian Academy,21,0.7462,,,0.7716,0.7143,0.775,0.7848,0.6316,0.8134,0.6567,0.655,0.6608,0.673,0.6912,0.7121,0.8669,0.866,0.8691,0.8754,0.8841,0.8938,1,0,1,1,0,1,,L
597,Rockfish Elementary,123,0.959,,,0.9646,0.9431,0.9608,0.9519,0.9787,0.9588,0.9501,0.9498,0.951,0.9537,0.9571,0.961,0.9768,0.9766,0.9772,0.9784,0.9801,0.9819,1,0,0,0,0,0,,H
598,St. Ann Catholic School,17,0.9713,,,0.9708,1,0.9412,0.9412,1,1,0.934,0.9332,0.9349,0.9386,0.9432,0.9483,0.9918,0.9917,0.9919,0.9924,0.993,0.9936,1,0,0,0,0,0,,H
599,Sherwood Park Elementary,57,0.9504,,,0.9553,0.9615,0.9474,0.9302,0.9616,0.9444,0.93,0.9295,0.9315,0.9353,0.9401,0.9454,0.9746,0.9744,0.9752,0.9766,0.9783,0.9803,1,0,0,0,1,0,,H
600,St. Patrick Catholic School,29,0.9979,,,0.9891,1,1,1,1,1,0.9726,0.9723,0.9729,0.9743,0.9762,0.9783,0.9974,0.9974,0.9975,0.9976,0.9978,0.998,1,0,0,0,0,0,,H
603,Stedman Primary,83,0.9734,,,0.9711,0.9857,0.9219,0.988,0.9753,1,0.9553,0.9549,0.9561,0.9585,0.9617,0.9652,0.9838,0.9837,0.9842,0.985,0.9862,0.9875,1,0,0,0,0,0,,H
604,Stoney Point Elementary,135,0.9738,,,0.9703,1,0.931,0.9823,0.9836,0.9778,0.9576,0.9572,0.9584,0.9607,0.9637,0.967,0.9808,0.9807,0.9812,0.9823,0.9836,0.9851,1,0,0,0,0,0,,H
605,Sunnyside Elementary,84,0.7851,,,0.8167,0.6786,0.8077,0.7358,0.8393,0.8727,0.778,0.777,0.7814,0.7911,0.804,0.8192,0.853,0.8522,0.8554,0.8624,0.8719,0.8826,1,0,0,0,1,0,,L
607,The Capitol Encore Academy,68,0.9311,,,0.9087,0.9254,0.9103,0.9118,0.9412,1,0.8773,0.8763,0.8795,0.8853,0.8934,0.9025,0.9355,0.9349,0.9366,0.9399,0.9444,0.9494,1,0,1,0,0,0,,M
608,The School of Hope,9,0.9837,,,0.9305,1,1,1,1,0.9452,0.8279,0.8264,0.8307,0.8394,0.8496,0.8622,0.9835,0.9835,0.984,0.9849,0.986,0.9873,1,0,0,0,0,1,,H
609,Trinity Christian School (Cumberland),33,0.991,,,0.9855,1,0.9857,0.9865,0.9876,1,0.9631,0.9627,0.9635,0.9655,0.968,0.9709,0.9968,0.9968,0.9969,0.9971,0.9973,0.9975,1,0,1,1,1,0,,H
610,Village Christian Academy,50,0.9858,,,0.9805,1,0.9783,0.9787,0.9787,1,0.9634,0.9632,0.9642,0.9661,0.9687,0.9715,0.992,0.9919,0.9921,0.9926,0.9932,0.9938,1,0,0,0,0,0,,H
611,Walker-Spivey Elementary,60,0.865,,,0.8963,0.7333,0.8182,0.7838,0.9833,0.9459,0.8626,0.8614,0.8646,0.8712,0.8801,0.8902,0.9256,0.9252,0.9272,0.9309,0.936,0.9416,1,0,0,0,0,0,,L
612,Warrenwood Elementary,81,0.8491,,,0.8757,0.9506,0.7571,0.6071,0.9375,0.9348,0.8456,0.8445,0.8479,0.8553,0.8651,0.8763,0.9025,0.9018,0.9043,0.9092,0.9157,0.923,1,0,0,0,0,0,,L
613,Westarea Elementary,96,0.9331,,,0.9437,1,0.8916,0.8526,0.9516,0.9559,0.9209,0.9201,0.9222,0.9263,0.9316,0.9377,0.9626,0.9621,0.9632,0.9652,0.9678,0.9707,1,0,0,0,1,1,,M
614,William H Owen Elementary,81,0.8997,,,0.9154,0.913,0.8571,0.9306,0.9506,0.8095,0.8913,0.8906,0.8934,0.8987,0.9059,0.9141,0.9369,0.9364,0.9381,0.9415,0.9458,0.9507,1,0,0,0,0,0,,L
615,William T Brown Elementary,107,0.9358,,,0.9248,0.9346,0.978,0.981,0.8679,0.8654,0.9003,0.8995,0.9021,0.9071,0.9136,0.9212,0.9464,0.946,0.9474,0.9502,0.954,0.9582,1,0,0,0,0,0,,M
