school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
1006,Millis Road Elementary,77,0.9613,,,0.9613,0.974,0.9508,0.9641,0.9668,0.9464,0.938,0.9376,0.9394,0.9425,0.9467,0.9515,0.9791,0.9788,0.9794,0.9805,0.982,0.9837,,H
1007,Monticello-Brown Summit Elem,50,0.9832,,,0.9802,1,0.98,0.9816,0.983,0.9767,0.9603,0.96,0.9613,0.9634,0.9662,0.9693,0.9931,0.993,0.9932,0.9936,0.9941,0.9946,,H
1008,Montlieu Academy of Technology,108,0.9263,,,0.9349,0.8056,0.989,0.9394,0.9439,0.9853,0.9102,0.9095,0.9118,0.9166,0.9227,0.9295,0.9557,0.9553,0.9564,0.9588,0.9619,0.9654,,M
1009,Morehead Elementary,88,0.8731,,,0.9011,0.9545,0.9615,0.9078,0.9144,0.5789,0.8755,0.8743,0.8775,0.8834,0.8915,0.9007,0.9255,0.9247,0.9265,0.9304,0.9354,0.9411,,L
1012,New Garden Friends School,18,0.9859,,,0.9769,1,0.9444,1,1,1,0.9451,0.9444,0.9458,0.9486,0.9524,0.9567,0.9941,0.9941,0.9942,0.9946,0.995,0.9955,,H
1013,Next Generation Academy,73,0.8603,,,0.8669,1,0.6939,0.7808,0.8842,1,0.823,0.8219,0.8263,0.8344,0.8453,0.8581,0.9067,0.9061,0.9083,0.9132,0.9194,0.9265,,L
1014,Northern Guilford Elementary,89,0.98,,,0.9658,0.9775,1,0.9682,0.9707,1,0.9469,0.9464,0.9479,0.9507,0.9545,0.9586,0.9809,0.9808,0.9812,0.9822,0.9835,0.985,,H
1015,Northwood Elementary,84,0.9706,,,0.9739,0.961,0.9524,0.9758,0.9776,0.9859,0.9575,0.9572,0.9583,0.9606,0.9635,0.9669,0.986,0.9859,0.9863,0.9871,0.9881,0.9892,,H
1016,Oak Hill Elementary,65,0.9808,,,0.9648,1,0.9811,0.9673,0.9698,1,0.9417,0.9413,0.9429,0.9461,0.9502,0.9547,0.9821,0.9819,0.9824,0.9834,0.9847,0.9861,,H
1017,Oak Ridge Elementary,99,0.9813,,,0.9826,0.9556,0.9787,0.9838,0.9851,1,0.9701,0.9698,0.9706,0.9722,0.9743,0.9767,0.9916,0.9915,0.9918,0.9922,0.9928,0.9935,,H
