school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
748,Our Playhouse Preschool & Kindergarten,2,0.9677,,,0.8988,1,1,1,0.912,0.9195,0.7703,0.7683,0.7725,0.7824,0.7962,0.8116,0.9725,0.9724,0.9732,0.9747,0.9766,0.9788,,H
749,Parkwood Elementary,138,0.9128,,,0.9023,0.8795,0.8485,0.8525,0.9928,0.9184,0.8782,0.8772,0.8802,0.8863,0.8943,0.9033,0.9242,0.9234,0.9254,0.9293,0.9344,0.9402,,M
750,Pearsontown Elementary,132,0.9562,,,0.9669,0.9524,0.9394,0.9224,0.9901,0.9727,0.9555,0.9551,0.9563,0.9587,0.9619,0.9654,0.9769,0.9766,0.9773,0.9785,0.9801,0.982,,H
752,R N Harris Elementary,49,0.9547,,,0.9481,1,0.9512,0.9487,0.9302,0.9592,0.9207,0.9202,0.922,0.9261,0.9315,0.9375,0.9705,0.9703,0.9711,0.9726,0.9748,0.9771,,H
754,Research Triangle Charter,97,0.9363,,,0.951,0.9655,1,0.9878,0.9794,0.7526,0.9331,0.9326,0.9341,0.9377,0.9423,0.9474,0.9662,0.9658,0.9668,0.9686,0.971,0.9736,,M
755,Sandy Ridge Elementary School,94,0.9642,,,0.9202,0.9403,0.9362,0.9872,1,1,0.8987,0.8978,0.9004,0.9054,0.9122,0.9198,0.9399,0.9394,0.941,0.9444,0.9485,0.9531,,H
758,Southwest Elementary,122,0.9685,,,0.9565,0.9626,0.9725,0.9909,0.9626,0.966,0.939,0.9387,0.9403,0.9435,0.9476,0.9523,0.971,0.9708,0.9716,0.9731,0.9752,0.9775,,H
760,The Studio School of Durham,8,0.9587,,,0.9551,1,0.9559,0.875,1,1,0.8775,0.8764,0.8793,0.8852,0.8934,0.9024,0.9915,0.9914,0.9917,0.9922,0.9928,0.9934,,H
761,The Institute for the Development of Young Leaders,51,0.7663,,,0.7832,1,0.7865,0.9804,0.8089,0.1628,0.7201,0.7181,0.7238,0.7355,0.7512,0.7694,0.8396,0.8385,0.8423,0.8498,0.86,0.8715,,L
762,Triangle Day School,35,0.9682,,,0.9693,1,1,0.9375,0.9091,1,0.9449,0.9444,0.9459,0.9488,0.9526,0.9569,0.9862,0.9861,0.9866,0.9873,0.9883,0.9894,,H
764,Voyager Academy,103,0.99,,,0.9892,0.99,0.9806,1,0.98,1,0.981,0.9808,0.9813,0.9823,0.9837,0.9852,0.9951,0.995,0.9951,0.9954,0.9957,0.9961,,H
765,W G Pearson Elementary,67,0.8713,,,0.8741,0.9388,0.94,0.9737,0.8955,0.661,0.8392,0.8378,0.8414,0.849,0.8592,0.871,0.9037,0.9032,0.9058,0.9108,0.9172,0.9244,,L
766,Y E Smith Elementary,60,0.9115,,,0.9097,0.9167,0.9113,0.9159,0.8958,0.9184,0.8771,0.8762,0.8789,0.8848,0.8928,0.9021,0.9384,0.9379,0.9395,0.9428,0.9471,0.9518,,M
