school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
29860,Lathrop Elementary School,114,0.9694,0.9511,0.9754,0.9649,0.9642,0.9708,0.9732,0.9729,0.9705,0.9157,0.9497,0.9588,0.9621,0.9618,0.9583,0.9508,0.9761,0.9807,0.9823,0.9821,0.9804,0.0185,H
29863,Lawrence Elementary School,83,0.9794,0.9632,0.984,0.9759,0.9758,0.9804,0.9821,0.9819,0.9802,0.9331,0.9629,0.9698,0.9722,0.9719,0.9694,0.9633,0.9854,0.9883,0.9893,0.9892,0.9882,0,H
29868,Leroy Nichols Elementary School,47,0.9715,0.9517,0.9816,0.9574,0.9689,0.9747,0.9768,0.9766,0.9744,0.9164,0.9504,0.9594,0.9627,0.9624,0.959,0.96,0.9829,0.9862,0.9874,0.9873,0.9861,0.0165,H
29871,"liberty christian academy of lodi, inc.",22,0.9742,0.9855,0.9965,0.8636,0.9953,0.9964,0.9967,0.9967,0.9963,0.9658,0.9871,0.9897,0.9905,0.9904,0.9895,0.9822,0.9991,0.9995,0.9995,0.9995,0.9995,0,H
29873,Life Training Academy,14,0.9795,0.9763,0.9928,0.9286,0.9874,0.9899,0.9908,0.9907,0.9898,0.952,0.9771,0.9815,0.983,0.9828,0.9813,0.9766,0.995,0.9962,0.9965,0.9965,0.9961,0,H
29877,Lincoln Elementary School,74,0.9807,0.9598,0.9854,0.9865,0.9752,0.9799,0.9815,0.9813,0.9796,0.9283,0.9593,0.9667,0.9695,0.9692,0.9664,0.9655,0.9869,0.9896,0.9905,0.9904,0.9895,8e-04,H
29888,Linden Elementary School,111,0.9592,0.9297,0.9587,0.991,0.9434,0.9536,0.9573,0.9569,0.953,0.885,0.9266,0.9396,0.9444,0.9438,0.9388,0.9263,0.9579,0.9657,0.9685,0.9682,0.9653,0.7325,H
29901,Live Oak Elementary School,28,0.9509,0.9233,0.9548,0.9643,0.9379,0.949,0.9531,0.9526,0.9484,0.8759,0.9197,0.9338,0.9391,0.9383,0.933,0.9209,0.9538,0.9622,0.9654,0.9651,0.9619,0.9008,H
29903,Lockeford Elementary School,36,0.9738,0.962,0.9851,0.9444,0.9754,0.9801,0.9817,0.9815,0.9798,0.931,0.9616,0.9686,0.9711,0.9708,0.9682,0.9652,0.9867,0.9894,0.9903,0.9902,0.9893,3e-04,H
29911,Lodi Christian School,26,0.9533,0.8543,0.9857,0.9615,0.9419,0.9524,0.9562,0.9558,0.9518,0.7829,0.8455,0.8705,0.88,0.8787,0.8686,0.966,0.9873,0.9898,0.9907,0.9905,0.9896,0.5758,H
29915,Lodi Seventh-Day Adventist Elementary School,22,0.9752,0.9738,0.9928,0.9091,0.9859,0.9887,0.9896,0.9895,0.9885,0.9485,0.9744,0.9792,0.9809,0.9807,0.9789,0.9767,0.995,0.9962,0.9965,0.9965,0.9961,0,H
29916,Lois E. Borchardt Elementary School,82,0.9401,0.8318,0.9739,0.9756,0.9198,0.9339,0.9392,0.9386,0.9332,0.7526,0.8207,0.8493,0.8603,0.8589,0.8476,0.9487,0.9745,0.9792,0.9809,0.9807,0.979,0.8118,M
29918,Louis A. Bohn Elementary School,55,0.9792,0.9611,0.9836,0.9818,0.9742,0.9791,0.9808,0.9806,0.9788,0.93,0.9606,0.9679,0.9705,0.9702,0.9676,0.9629,0.9851,0.988,0.989,0.9889,0.9878,3e-04,H
29919,Louis J. Villalovoz Elementary School,57,0.9883,0.975,0.9932,0.9825,0.987,0.9896,0.9905,0.9904,0.9895,0.9502,0.9757,0.9803,0.9819,0.9818,0.9801,0.9772,0.9955,0.9965,0.9968,0.9968,0.9965,0,H
29920,Mable Barron School,98,0.9591,0.922,0.9675,0.9796,0.9459,0.9557,0.9593,0.9589,0.9553,0.8743,0.9184,0.9325,0.9379,0.9373,0.9318,0.9393,0.9675,0.9736,0.9758,0.9756,0.9733,0.5918,H
29921,Madison Elementary School,77,0.9693,0.9526,0.9755,0.961,0.965,0.9715,0.9738,0.9735,0.9711,0.9176,0.9513,0.9602,0.9634,0.9631,0.9598,0.951,0.9763,0.9808,0.9823,0.9821,0.9805,0.01,H
29922,Manlio Silva Elementary School,97,0.9242,0.7199,0.9865,0.9794,0.8968,0.9144,0.9211,0.9203,0.9133,0.6171,0.7027,0.743,0.7594,0.7576,0.7407,0.9672,0.9882,0.9906,0.9914,0.9913,0.9905,0.7922,M
